ticket_id,customer_id,product_id,issue_type,status,priority,created_at,resolved_at
TKT-000726,CUST-00186,PROD-002,Fee Dispute,Closed,High,2025-08-09T19:22:08.418840+00:00,2025-08-23T19:22:08.418840+00:00
TKT-000727,CUST-00204,PROD-004,Account Inquiry,In Progress,Critical,2025-06-26T11:29:56.362301+00:00,
TKT-000728,CUST-00381,PROD-006,Transaction Dispute,In Progress,High,2025-04-10T22:46:29.718001+00:00,
TKT-000729,CUST-00245,PROD-003,Fee Dispute,Closed,Medium,2025-12-04T18:07:43.879421+00:00,2025-12-06T18:07:43.879421+00:00
TKT-000730,CUST-00071,PROD-002,Account Inquiry,Closed,Medium,2025-11-02T19:00:14.423648+00:00,2025-11-06T19:00:14.423648+00:00
TKT-000731,CUST-00100,PROD-008,Fee Dispute,Resolved,Critical,2025-10-03T00:16:12.645897+00:00,2025-10-05T00:16:12.645897+00:00
TKT-000732,CUST-00148,PROD-010,Transaction Dispute,Open,Medium,2025-04-11T10:11:52.656702+00:00,
TKT-000733,CUST-00974,PROD-002,Account Inquiry,Closed,Medium,2025-12-30T10:07:19.701437+00:00,2026-01-05T10:07:19.701437+00:00
TKT-000734,CUST-00839,PROD-005,Card Replacement,Closed,High,2025-05-22T11:14:40.433789+00:00,2025-06-05T11:14:40.433789+00:00
TKT-000735,CUST-00475,PROD-002,Login Issue,Resolved,High,2025-10-28T03:53:06.251145+00:00,2025-11-07T03:53:06.251145+00:00
TKT-000736,CUST-00689,PROD-004,Transaction Dispute,Closed,Low,2025-06-14T07:10:22.355171+00:00,2025-06-22T07:10:22.355171+00:00
TKT-000737,CUST-00384,PROD-010,Login Issue,Closed,Medium,2025-09-22T21:24:10.502377+00:00,2025-09-25T21:24:10.502377+00:00
TKT-000738,CUST-00686,PROD-003,Card Replacement,Resolved,Critical,2025-06-29T00:02:14.907194+00:00,2025-06-30T00:02:14.907194+00:00
TKT-000739,CUST-00611,PROD-004,Transaction Dispute,Closed,High,2026-02-24T12:02:25.117193+00:00,2026-02-27T12:02:25.117193+00:00
TKT-000740,CUST-00075,PROD-001,Account Inquiry,Open,Medium,2025-10-22T10:38:13.901021+00:00,
TKT-000741,CUST-00049,PROD-002,Account Inquiry,Closed,Critical,2026-03-23T08:21:59.710176+00:00,2026-03-25T08:21:59.710176+00:00
TKT-000742,CUST-00916,PROD-005,Card Replacement,Closed,High,2025-06-21T09:13:42.576312+00:00,2025-07-02T09:13:42.576312+00:00
TKT-000743,CUST-00011,PROD-004,Transaction Dispute,Closed,High,2026-03-15T22:37:20.778870+00:00,2026-03-24T22:37:20.778870+00:00
TKT-000744,CUST-00576,PROD-008,Account Inquiry,Closed,Critical,2025-08-11T09:55:20.138335+00:00,2025-08-19T09:55:20.138335+00:00
TKT-000745,CUST-00237,PROD-004,Transaction Dispute,Closed,Medium,2025-06-03T03:29:37.395315+00:00,2025-06-07T03:29:37.395315+00:00
TKT-000746,CUST-00815,PROD-010,Login Issue,Resolved,Low,2025-06-14T19:57:45.174068+00:00,2025-06-17T19:57:45.174068+00:00
TKT-000747,CUST-00116,PROD-009,Account Inquiry,Closed,Critical,2026-03-07T13:50:47.359188+00:00,2026-03-13T13:50:47.359188+00:00
TKT-000748,CUST-00881,PROD-006,Fee Dispute,Resolved,Critical,2025-09-25T11:22:54.265201+00:00,2025-09-30T11:22:54.265201+00:00
TKT-000749,CUST-00705,PROD-005,Fee Dispute,Closed,Critical,2025-04-15T14:55:53.953346+00:00,2025-04-27T14:55:53.953346+00:00
TKT-000750,CUST-00723,PROD-001,Login Issue,Resolved,Critical,2025-12-01T11:36:14.348750+00:00,2025-12-13T11:36:14.348750+00:00
TKT-000751,CUST-00998,PROD-010,Transaction Dispute,Resolved,High,2026-03-27T05:58:30.005652+00:00,2026-04-07T05:58:30.005652+00:00
TKT-000752,CUST-00086,PROD-008,Card Replacement,Closed,Critical,2026-02-06T07:12:07.479936+00:00,2026-02-08T07:12:07.479936+00:00
TKT-000753,CUST-00531,PROD-003,Transaction Dispute,In Progress,Critical,2025-09-11T03:15:04.543456+00:00,
TKT-000754,CUST-00215,PROD-002,Card Replacement,Closed,Low,2026-01-07T16:37:06.020631+00:00,2026-01-11T16:37:06.020631+00:00
TKT-000755,CUST-00832,PROD-001,Fee Dispute,Closed,Medium,2026-01-31T12:43:05.021855+00:00,2026-02-14T12:43:05.021855+00:00
TKT-000756,CUST-00779,PROD-008,Account Inquiry,Closed,High,2026-03-17T03:43:16.678664+00:00,2026-03-25T03:43:16.678664+00:00
TKT-000757,CUST-00321,PROD-005,Account Inquiry,Closed,Medium,2025-08-30T22:46:05.975107+00:00,2025-09-11T22:46:05.975107+00:00
TKT-000758,CUST-00627,PROD-004,Transaction Dispute,In Progress,High,2025-04-22T04:08:37.783334+00:00,
TKT-000759,CUST-00821,PROD-009,Fee Dispute,Closed,Low,2025-12-26T07:04:56.971811+00:00,2026-01-04T07:04:56.971811+00:00
TKT-000760,CUST-00203,PROD-002,Transaction Dispute,Closed,Critical,2025-08-13T13:13:36.515608+00:00,2025-08-15T13:13:36.515608+00:00
TKT-000761,CUST-00655,PROD-002,Account Inquiry,Resolved,Low,2026-04-05T00:24:24.085396+00:00,2026-04-16T00:24:24.085396+00:00
TKT-000762,CUST-00243,PROD-007,Card Replacement,Closed,Low,2025-10-18T19:33:07.437652+00:00,2025-10-25T19:33:07.437652+00:00
TKT-000763,CUST-00113,PROD-010,Account Inquiry,Closed,High,2025-05-30T14:51:00.205604+00:00,2025-06-09T14:51:00.205604+00:00
TKT-000764,CUST-00823,PROD-005,Login Issue,Resolved,Low,2025-07-09T06:25:20.807172+00:00,2025-07-17T06:25:20.807172+00:00
TKT-000765,CUST-00859,PROD-002,Fee Dispute,Closed,Critical,2026-04-02T00:47:06.621031+00:00,2026-04-12T00:47:06.621031+00:00
TKT-000766,CUST-00881,PROD-004,Transaction Dispute,Closed,High,2025-04-24T12:47:26.376552+00:00,2025-04-29T12:47:26.376552+00:00
TKT-000767,CUST-00052,PROD-006,Fee Dispute,Closed,Low,2025-08-22T10:38:59.552614+00:00,2025-08-23T10:38:59.552614+00:00
TKT-000768,CUST-00418,PROD-001,Login Issue,Closed,Critical,2026-04-02T21:21:40.717050+00:00,2026-04-07T21:21:40.717050+00:00
TKT-000769,CUST-00225,PROD-002,Transaction Dispute,Closed,Low,2025-10-22T18:35:51.772802+00:00,2025-11-03T18:35:51.772802+00:00
TKT-000770,CUST-00686,PROD-005,Transaction Dispute,Resolved,High,2026-04-01T22:35:43.657489+00:00,2026-04-07T22:35:43.657489+00:00
TKT-000771,CUST-00627,PROD-006,Transaction Dispute,Resolved,High,2025-09-30T01:32:17.757235+00:00,2025-10-12T01:32:17.757235+00:00
TKT-000772,CUST-00497,PROD-005,Fee Dispute,Resolved,Medium,2025-10-18T16:04:09.785769+00:00,2025-10-29T16:04:09.785769+00:00
TKT-000773,CUST-00965,PROD-002,Card Replacement,Closed,Critical,2025-05-09T18:34:33.125012+00:00,2025-05-12T18:34:33.125012+00:00
TKT-000774,CUST-00890,PROD-006,Transaction Dispute,Resolved,High,2025-07-31T18:18:44.128945+00:00,2025-08-14T18:18:44.128945+00:00
TKT-000775,CUST-00949,PROD-010,Card Replacement,Closed,Medium,2026-01-14T09:06:19.964117+00:00,2026-01-20T09:06:19.964117+00:00
TKT-000776,CUST-00561,PROD-008,Transaction Dispute,Closed,Critical,2026-02-27T02:33:20.107383+00:00,2026-03-01T02:33:20.107383+00:00
TKT-000777,CUST-00863,PROD-007,Login Issue,Closed,Low,2025-06-20T01:20:34.043125+00:00,2025-06-27T01:20:34.043125+00:00
TKT-000778,CUST-00216,PROD-005,Transaction Dispute,Resolved,Medium,2026-03-02T08:53:31.282623+00:00,2026-03-04T08:53:31.282623+00:00
TKT-000779,CUST-00633,PROD-009,Account Inquiry,In Progress,High,2025-07-08T16:58:36.199661+00:00,
TKT-000780,CUST-00817,PROD-004,Account Inquiry,Resolved,Medium,2025-12-07T14:46:49.268604+00:00,2025-12-14T14:46:49.268604+00:00
TKT-000781,CUST-00504,PROD-010,Account Inquiry,Closed,Medium,2025-10-03T20:06:09.336070+00:00,2025-10-17T20:06:09.336070+00:00
TKT-000782,CUST-00297,PROD-002,Card Replacement,In Progress,High,2025-08-09T12:42:35.158790+00:00,
TKT-000783,CUST-00499,PROD-007,Transaction Dispute,Resolved,Medium,2025-09-07T19:30:32.195872+00:00,2025-09-13T19:30:32.195872+00:00
TKT-000784,CUST-00953,PROD-006,Login Issue,Resolved,High,2025-05-27T22:52:09.800221+00:00,2025-06-06T22:52:09.800221+00:00
TKT-000785,CUST-00182,PROD-002,Card Replacement,Resolved,High,2025-09-21T01:22:42.558550+00:00,2025-09-29T01:22:42.558550+00:00
TKT-000786,CUST-00672,PROD-004,Login Issue,Resolved,High,2025-07-10T00:08:03.520297+00:00,2025-07-19T00:08:03.520297+00:00
TKT-000787,CUST-00338,PROD-007,Account Inquiry,Closed,Medium,2026-01-28T17:17:49.482363+00:00,2026-02-10T17:17:49.482363+00:00
TKT-000788,CUST-00774,PROD-007,Card Replacement,Resolved,Low,2025-08-06T07:22:13.529180+00:00,2025-08-13T07:22:13.529180+00:00
TKT-000789,CUST-00939,PROD-008,Card Replacement,Open,Medium,2025-10-20T07:03:26.519658+00:00,
TKT-000790,CUST-00461,PROD-004,Card Replacement,Resolved,High,2025-09-22T14:44:50.012135+00:00,2025-10-05T14:44:50.012135+00:00
TKT-000791,CUST-00936,PROD-008,Transaction Dispute,Closed,Medium,2026-01-26T08:12:20.925960+00:00,2026-01-27T08:12:20.925960+00:00
TKT-000792,CUST-00099,PROD-004,Account Inquiry,Resolved,High,2026-01-04T23:42:10.254984+00:00,2026-01-14T23:42:10.254984+00:00
TKT-000793,CUST-00894,PROD-003,Transaction Dispute,Closed,Critical,2025-04-09T02:45:44.745269+00:00,2025-04-20T02:45:44.745269+00:00
TKT-000794,CUST-00378,PROD-010,Card Replacement,Resolved,High,2025-08-17T08:31:34.804247+00:00,2025-08-20T08:31:34.804247+00:00
TKT-000795,CUST-00169,PROD-007,Login Issue,Resolved,High,2025-08-15T03:47:55.349880+00:00,2025-08-22T03:47:55.349880+00:00
TKT-000796,CUST-00556,PROD-009,Card Replacement,Closed,Critical,2025-12-05T22:59:56.287818+00:00,2025-12-12T22:59:56.287818+00:00
TKT-000797,CUST-00380,PROD-001,Login Issue,Closed,High,2025-05-07T15:10:53.842077+00:00,2025-05-14T15:10:53.842077+00:00
TKT-000798,CUST-00878,PROD-005,Login Issue,Closed,Low,2026-04-05T05:40:42.197857+00:00,2026-04-13T05:40:42.197857+00:00
TKT-000799,CUST-00351,PROD-002,Card Replacement,Closed,Low,2026-03-28T09:52:34.223089+00:00,2026-04-06T09:52:34.223089+00:00
TKT-000800,CUST-00085,PROD-002,Fee Dispute,Closed,Low,2026-02-08T02:14:02.051411+00:00,2026-02-15T02:14:02.051411+00:00
TKT-000801,CUST-00794,PROD-003,Account Inquiry,Closed,Low,2026-02-08T04:20:31.559871+00:00,2026-02-21T04:20:31.559871+00:00
TKT-000802,CUST-00702,PROD-009,Fee Dispute,Open,Critical,2025-12-30T12:15:22.150829+00:00,
TKT-000803,CUST-00357,PROD-002,Card Replacement,Closed,Critical,2026-02-12T10:08:06.742154+00:00,2026-02-24T10:08:06.742154+00:00
TKT-000804,CUST-00008,PROD-001,Fee Dispute,Closed,High,2026-01-05T10:37:12.813914+00:00,2026-01-18T10:37:12.813914+00:00
TKT-000805,CUST-00088,PROD-007,Login Issue,Closed,High,2026-03-16T02:45:41.596503+00:00,2026-03-23T02:45:41.596503+00:00
TKT-000806,CUST-00058,PROD-009,Fee Dispute,Closed,Low,2025-08-26T07:33:31.385538+00:00,2025-08-30T07:33:31.385538+00:00
TKT-000807,CUST-00641,PROD-004,Login Issue,In Progress,Medium,2026-02-21T02:19:48.648530+00:00,
TKT-000808,CUST-00002,PROD-001,Card Replacement,Closed,High,2025-06-07T22:32:20.542384+00:00,2025-06-20T22:32:20.542384+00:00
TKT-000809,CUST-00875,PROD-006,Card Replacement,In Progress,Low,2025-11-17T19:58:56.098467+00:00,
TKT-000810,CUST-00620,PROD-004,Login Issue,Resolved,High,2025-08-22T08:07:43.046297+00:00,2025-08-27T08:07:43.046297+00:00
TKT-000811,CUST-00963,PROD-001,Card Replacement,In Progress,Critical,2026-01-23T05:57:12.198761+00:00,
TKT-000812,CUST-00560,PROD-007,Account Inquiry,Closed,Low,2025-05-04T10:23:42.190669+00:00,2025-05-10T10:23:42.190669+00:00
TKT-000813,CUST-00641,PROD-009,Login Issue,Closed,Critical,2025-10-12T12:29:43.580745+00:00,2025-10-24T12:29:43.580745+00:00
TKT-000814,CUST-00454,PROD-005,Fee Dispute,Closed,Low,2025-11-11T18:16:24.264649+00:00,2025-11-19T18:16:24.264649+00:00
TKT-000815,CUST-00224,PROD-003,Transaction Dispute,Resolved,High,2026-04-05T08:15:50.591902+00:00,2026-04-14T08:15:50.591902+00:00
TKT-000816,CUST-00156,PROD-001,Login Issue,Closed,Medium,2025-10-13T13:50:50.331971+00:00,2025-10-18T13:50:50.331971+00:00
TKT-000817,CUST-00981,PROD-009,Fee Dispute,Resolved,Critical,2025-08-10T15:26:28.086680+00:00,2025-08-18T15:26:28.086680+00:00
TKT-000818,CUST-00127,PROD-010,Login Issue,In Progress,Low,2025-05-06T23:12:27.153085+00:00,
TKT-000819,CUST-00790,PROD-003,Transaction Dispute,Closed,Medium,2025-08-21T05:37:22.529269+00:00,2025-08-30T05:37:22.529269+00:00
TKT-000820,CUST-00673,PROD-001,Transaction Dispute,Closed,Low,2026-04-02T12:34:41.644743+00:00,2026-04-14T12:34:41.644743+00:00
TKT-000821,CUST-00529,PROD-001,Login Issue,Closed,Critical,2025-04-17T18:36:21.721381+00:00,2025-04-26T18:36:21.721381+00:00
TKT-000822,CUST-00609,PROD-003,Fee Dispute,Resolved,Medium,2025-11-27T18:34:28.553066+00:00,2025-12-09T18:34:28.553066+00:00
TKT-000823,CUST-00361,PROD-009,Account Inquiry,Resolved,High,2025-11-06T15:25:05.767694+00:00,2025-11-08T15:25:05.767694+00:00
TKT-000824,CUST-00267,PROD-003,Transaction Dispute,Closed,High,2025-07-01T20:20:25.208981+00:00,2025-07-11T20:20:25.208981+00:00
TKT-000825,CUST-00212,PROD-008,Fee Dispute,Resolved,Critical,2026-01-09T03:18:36.995129+00:00,2026-01-23T03:18:36.995129+00:00
TKT-000826,CUST-00612,PROD-003,Account Inquiry,Resolved,Low,2026-02-25T17:19:47.505888+00:00,2026-03-01T17:19:47.505888+00:00
TKT-000827,CUST-00803,PROD-006,Transaction Dispute,Closed,Low,2025-06-14T14:32:36.783184+00:00,2025-06-16T14:32:36.783184+00:00
TKT-000828,CUST-00825,PROD-004,Login Issue,Closed,High,2025-06-18T19:09:37.242769+00:00,2025-06-24T19:09:37.242769+00:00
TKT-000829,CUST-00706,PROD-004,Card Replacement,Resolved,Medium,2026-04-01T00:18:21.985943+00:00,2026-04-14T00:18:21.985943+00:00
TKT-000830,CUST-00179,PROD-006,Card Replacement,Closed,High,2025-12-08T00:04:45.590728+00:00,2025-12-13T00:04:45.590728+00:00
TKT-000831,CUST-00743,PROD-006,Fee Dispute,Closed,High,2025-10-22T05:37:17.545652+00:00,2025-11-03T05:37:17.545652+00:00
TKT-000832,CUST-00021,PROD-007,Login Issue,Resolved,High,2026-02-23T11:45:48.756995+00:00,2026-03-07T11:45:48.756995+00:00
TKT-000833,CUST-00803,PROD-009,Transaction Dispute,Resolved,Critical,2025-06-08T06:09:31.369083+00:00,2025-06-21T06:09:31.369083+00:00
TKT-000834,CUST-00840,PROD-008,Account Inquiry,Open,High,2026-04-04T15:16:07.139898+00:00,
TKT-000835,CUST-00434,PROD-008,Fee Dispute,Open,High,2026-03-25T22:28:31.552749+00:00,
TKT-000836,CUST-00193,PROD-009,Transaction Dispute,Closed,Critical,2025-10-18T10:50:08.162436+00:00,2025-10-23T10:50:08.162436+00:00
TKT-000837,CUST-00146,PROD-001,Account Inquiry,Closed,Medium,2025-11-30T04:26:46.429276+00:00,2025-12-01T04:26:46.429276+00:00
TKT-000838,CUST-00199,PROD-006,Card Replacement,Closed,High,2025-05-13T13:17:07.067900+00:00,2025-05-25T13:17:07.067900+00:00
TKT-000839,CUST-00304,PROD-009,Account Inquiry,Closed,Low,2026-03-02T16:28:18.929516+00:00,2026-03-13T16:28:18.929516+00:00
TKT-000840,CUST-00704,PROD-009,Account Inquiry,Closed,High,2025-08-29T03:18:26.233335+00:00,2025-09-10T03:18:26.233335+00:00
TKT-000841,CUST-00900,PROD-010,Transaction Dispute,Closed,High,2026-01-06T10:29:27.691884+00:00,2026-01-10T10:29:27.691884+00:00
TKT-000842,CUST-00673,PROD-003,Login Issue,Closed,Critical,2025-06-01T21:51:47.330050+00:00,2025-06-11T21:51:47.330050+00:00
TKT-000843,CUST-00602,PROD-010,Card Replacement,Resolved,Medium,2025-07-22T09:19:12.186184+00:00,2025-07-27T09:19:12.186184+00:00
TKT-000844,CUST-00652,PROD-004,Transaction Dispute,Resolved,Critical,2025-06-06T00:24:09.640879+00:00,2025-06-14T00:24:09.640879+00:00
TKT-000845,CUST-00161,PROD-010,Fee Dispute,Resolved,Low,2025-09-05T09:27:24.448991+00:00,2025-09-11T09:27:24.448991+00:00
TKT-000846,CUST-00023,PROD-006,Login Issue,Closed,Medium,2025-11-03T07:50:07.637115+00:00,2025-11-15T07:50:07.637115+00:00
TKT-000847,CUST-00288,PROD-001,Account Inquiry,Resolved,High,2026-01-22T12:55:35.743461+00:00,2026-01-27T12:55:35.743461+00:00
TKT-000848,CUST-00696,PROD-008,Login Issue,Closed,Medium,2026-02-20T06:15:21.925211+00:00,2026-02-24T06:15:21.925211+00:00
TKT-000849,CUST-00589,PROD-007,Card Replacement,Closed,Low,2025-04-20T09:27:09.802863+00:00,2025-04-29T09:27:09.802863+00:00
TKT-000850,CUST-00193,PROD-008,Card Replacement,Resolved,High,2026-03-04T16:03:08.401866+00:00,2026-03-16T16:03:08.401866+00:00
TKT-000851,CUST-00570,PROD-010,Account Inquiry,Closed,High,2025-05-04T04:16:39.280990+00:00,2025-05-11T04:16:39.280990+00:00
TKT-000852,CUST-00060,PROD-004,Card Replacement,Resolved,Low,2025-11-08T07:04:19.634228+00:00,2025-11-13T07:04:19.634228+00:00
TKT-000853,CUST-00671,PROD-002,Fee Dispute,In Progress,Medium,2025-06-22T09:59:07.178168+00:00,
TKT-000854,CUST-00677,PROD-005,Account Inquiry,Resolved,Medium,2025-10-11T22:50:19.490153+00:00,2025-10-20T22:50:19.490153+00:00
TKT-000855,CUST-00472,PROD-008,Account Inquiry,Closed,Medium,2026-01-01T23:13:56.542477+00:00,2026-01-04T23:13:56.542477+00:00
TKT-000856,CUST-00381,PROD-008,Card Replacement,Closed,Medium,2026-01-24T02:19:43.425609+00:00,2026-02-02T02:19:43.425609+00:00
TKT-000857,CUST-00904,PROD-005,Account Inquiry,Closed,Medium,2025-05-08T13:30:56.300264+00:00,2025-05-16T13:30:56.300264+00:00
TKT-000858,CUST-00635,PROD-001,Login Issue,Resolved,Critical,2026-01-01T23:01:19.933023+00:00,2026-01-14T23:01:19.933023+00:00
TKT-000859,CUST-00996,PROD-001,Card Replacement,Closed,Low,2025-10-11T03:54:54.016177+00:00,2025-10-15T03:54:54.016177+00:00
TKT-000860,CUST-00104,PROD-009,Fee Dispute,Closed,Critical,2025-08-16T13:31:51.473064+00:00,2025-08-28T13:31:51.473064+00:00
TKT-000861,CUST-00940,PROD-009,Card Replacement,Closed,Critical,2025-09-11T01:04:41.211931+00:00,2025-09-12T01:04:41.211931+00:00
TKT-000862,CUST-00972,PROD-008,Card Replacement,Resolved,Critical,2026-02-05T10:54:00.291069+00:00,2026-02-08T10:54:00.291069+00:00
TKT-000863,CUST-00569,PROD-005,Account Inquiry,In Progress,Low,2026-02-28T15:01:07.937874+00:00,
TKT-000864,CUST-00639,PROD-005,Account Inquiry,Resolved,Low,2025-06-01T12:35:45.898998+00:00,2025-06-13T12:35:45.898998+00:00
TKT-000865,CUST-00831,PROD-004,Transaction Dispute,Closed,High,2025-04-18T14:47:25.150441+00:00,2025-04-25T14:47:25.150441+00:00
TKT-000866,CUST-00250,PROD-001,Login Issue,Closed,High,2026-03-22T19:22:57.953991+00:00,2026-03-28T19:22:57.953991+00:00
TKT-000867,CUST-00871,PROD-010,Transaction Dispute,Closed,High,2025-09-13T09:57:19.395314+00:00,2025-09-19T09:57:19.395314+00:00
TKT-000868,CUST-00358,PROD-003,Account Inquiry,Closed,Low,2025-10-13T19:52:02.006869+00:00,2025-10-20T19:52:02.006869+00:00
TKT-000869,CUST-00920,PROD-006,Login Issue,Open,Low,2026-01-16T23:51:16.327598+00:00,
TKT-000870,CUST-00184,PROD-001,Card Replacement,Resolved,Critical,2025-05-25T13:08:17.875117+00:00,2025-05-29T13:08:17.875117+00:00
TKT-000871,CUST-00623,PROD-002,Card Replacement,Closed,High,2025-10-25T10:49:21.526769+00:00,2025-11-07T10:49:21.526769+00:00
TKT-000872,CUST-00440,PROD-005,Login Issue,Resolved,Medium,2025-12-26T04:12:52.592993+00:00,2026-01-02T04:12:52.592993+00:00
TKT-000873,CUST-00467,PROD-005,Login Issue,Closed,Medium,2025-10-28T14:52:28.023059+00:00,2025-11-01T14:52:28.023059+00:00
TKT-000874,CUST-00896,PROD-003,Transaction Dispute,Resolved,Medium,2025-12-26T23:40:28.796100+00:00,2026-01-03T23:40:28.796100+00:00
TKT-000875,CUST-00919,PROD-007,Login Issue,Closed,Critical,2025-09-07T16:17:11.719457+00:00,2025-09-20T16:17:11.719457+00:00
TKT-000876,CUST-00968,PROD-010,Login Issue,Closed,Low,2025-11-17T05:42:14.477696+00:00,2025-11-27T05:42:14.477696+00:00
TKT-000877,CUST-00700,PROD-001,Card Replacement,Resolved,Medium,2025-05-22T01:26:49.983171+00:00,2025-05-25T01:26:49.983171+00:00
TKT-000878,CUST-00546,PROD-006,Transaction Dispute,Closed,Low,2025-11-28T04:14:15.291945+00:00,2025-12-12T04:14:15.291945+00:00
TKT-000879,CUST-00253,PROD-008,Transaction Dispute,Resolved,Low,2025-09-28T00:46:19.099505+00:00,2025-10-04T00:46:19.099505+00:00
TKT-000880,CUST-00928,PROD-003,Account Inquiry,Open,High,2025-05-24T20:56:11.115481+00:00,
TKT-000881,CUST-00872,PROD-008,Account Inquiry,Closed,Critical,2025-05-02T10:15:02.914722+00:00,2025-05-16T10:15:02.914722+00:00
TKT-000882,CUST-00728,PROD-002,Account Inquiry,In Progress,Low,2026-03-01T19:31:17.561726+00:00,
TKT-000883,CUST-00764,PROD-006,Login Issue,Resolved,High,2025-05-15T04:00:05.122073+00:00,2025-05-28T04:00:05.122073+00:00
TKT-000884,CUST-00057,PROD-010,Transaction Dispute,Resolved,Critical,2025-04-30T23:46:55.443699+00:00,2025-05-14T23:46:55.443699+00:00
TKT-000885,CUST-00421,PROD-008,Login Issue,Resolved,High,2025-05-10T20:57:44.135349+00:00,2025-05-23T20:57:44.135349+00:00
TKT-000886,CUST-00225,PROD-003,Account Inquiry,Closed,High,2026-03-06T13:15:23.707285+00:00,2026-03-10T13:15:23.707285+00:00
TKT-000887,CUST-00457,PROD-003,Login Issue,Closed,Medium,2025-11-25T09:37:47.027069+00:00,2025-11-28T09:37:47.027069+00:00
TKT-000888,CUST-00968,PROD-003,Account Inquiry,Closed,Low,2025-11-11T17:18:04.528984+00:00,2025-11-22T17:18:04.528984+00:00
TKT-000889,CUST-00127,PROD-003,Card Replacement,In Progress,Medium,2025-09-18T10:20:12.290189+00:00,
TKT-000890,CUST-00786,PROD-009,Account Inquiry,Closed,Low,2026-01-28T03:36:05.064733+00:00,2026-02-10T03:36:05.064733+00:00
TKT-000891,CUST-00259,PROD-007,Fee Dispute,Closed,Low,2025-04-10T05:32:14.004185+00:00,2025-04-24T05:32:14.004185+00:00
TKT-000892,CUST-00969,PROD-004,Card Replacement,Closed,Critical,2025-11-26T08:32:06.587022+00:00,2025-12-10T08:32:06.587022+00:00
TKT-000893,CUST-00513,PROD-002,Transaction Dispute,Closed,Medium,2025-06-29T13:33:28.532800+00:00,2025-07-07T13:33:28.532800+00:00
TKT-000894,CUST-00070,PROD-002,Fee Dispute,Resolved,Critical,2025-11-14T08:24:09.986651+00:00,2025-11-26T08:24:09.986651+00:00
TKT-000895,CUST-00542,PROD-001,Login Issue,Closed,Low,2025-08-19T00:32:56.942632+00:00,2025-08-30T00:32:56.942632+00:00
TKT-000896,CUST-00512,PROD-009,Card Replacement,Closed,High,2026-02-08T13:23:32.082740+00:00,2026-02-15T13:23:32.082740+00:00
TKT-000897,CUST-00087,PROD-010,Fee Dispute,Open,Medium,2025-04-30T16:02:48.214099+00:00,
TKT-000898,CUST-00838,PROD-003,Fee Dispute,Closed,Medium,2025-07-10T05:33:31.885499+00:00,2025-07-16T05:33:31.885499+00:00
TKT-000899,CUST-00900,PROD-004,Fee Dispute,In Progress,Medium,2025-07-08T08:04:38.854473+00:00,
TKT-000900,CUST-00295,PROD-002,Card Replacement,Closed,High,2025-12-11T19:01:17.315528+00:00,2025-12-14T19:01:17.315528+00:00
TKT-000901,CUST-00366,PROD-006,Transaction Dispute,Resolved,Low,2026-01-19T22:23:03.043781+00:00,2026-02-01T22:23:03.043781+00:00
